game,file,ref,speaker,text,trigger_or_notes
O2,System_Quests,Q23_TASK_02.DESC,(unattributed),Survive the slave round,
O2,System_Quests,Q23_TASK_02.DESC_DONE,(unattributed),You've beaten the slaves,
O2,System_Quests,Q23_TASK_03.DESC,(unattributed),Survive the Unicorn round,
O2,System_Quests,Q23_TASK_03.DESC_DONE,(unattributed),You've defeated the Unicorns,
O2,System_Quests,Q23_TASK_04.DESC,(unattributed),Survive the Gargantuan round,
O2,System_Quests,Q23_TASK_04.DESC_DONE,(unattributed),You've crushed the Gargantuan,
O2,System_Quests,Q23_TASK_05.DESC,(unattributed),Survive the all-out round,
O2,System_Quests,Q23_TASK_05.DESC_DONE,(unattributed),You're still standing after the all-out round,
O2,System_Quests,Q23_TASK_06.DESC,(unattributed),Survive the Yeti round,
O2,System_Quests,Q23_TASK_06.DESC_DONE,(unattributed),You've survived the Yeti round,
O2,System_Quests,Q24_HEADER.DESC,(unattributed),Arena Escape,
O2,System_Quests,Q24_HEADER.DESC_DONE,(unattributed),Arena Escape,
O2,System_Quests,Q24_TASK_01.DESC,(unattributed),Find a way to escape the Arena,
O2,System_Quests,Q24_TASK_01.DESC_DONE,(unattributed),You've found a way to escape the Arena,
O2,System_Quests,Q24_TASK_02.DESC,(unattributed),Destroy the pillars at both sides of the Imperial Lodge,
O2,System_Quests,Q24_TASK_02.DESC_DONE,(unattributed),You've broken the Imperial Lodge,
O2,System_Quests,Q24_TASK_03.DESC,(unattributed),Kill or Enslave the Yeti,
O2,System_Quests,Q24_TASK_03.DESC_DONE_DOM,(unattributed),"You've subdued your old friend, the Yeti",
O2,System_Quests,Q24_TASK_03.DESC_DONE_DES,(unattributed),"You've killed your old friend, the Yeti",
O2,System_Quests,Q24_TASK_04.DESC,(unattributed),Escape the Arena,
O2,System_Quests,Q24_TASK_04.DESC_DONE,(unattributed),You've escaped the Arena,
O2,System_Quests,Q25_HEADER.DESC,(unattributed),Gather all the Tower Heart shards,
O2,System_Quests,Q25_HEADER.DESC_DONE,(unattributed),Gather all the Tower Heart shards,
O2,System_Quests,Q25_TASK_01.DESC,(unattributed),Gather the Tower Heart shards from the Wasteland,
O2,System_Quests,Q25_TASK_01.DESC_DONE,(unattributed),You've collected all the Tower Heart shards from the Wastelands,
O2,System_Quests,Q25_TASK_02.DESC,(unattributed),Follow Florian to find the Tower Heart shards,
O2,System_Quests,Q25_TASK_02.DESC_DONE,(unattributed),Florian has helped you find the missing Tower Heart shards,
O2,System_Quests,Q27_HEADER.DESC,(unattributed),Escape from the Wastelands!,
O2,System_Quests,Q27_HEADER.DESC_DONE,(unattributed),Escape from the Wastelands!,
O2,System_Quests,Q27_TASK_01.DESC,(unattributed),Escape!,
O2,System_Quests,Q27_TASK_01.DESC_DONE,(unattributed),You have escaped the Empire troops,
O2,System_Quests,Q28_HEADER.DESC,(unattributed),Revive the Tower Heart,
O2,System_Quests,Q28_HEADER.DESC_DONE,(unattributed),Revive the Tower Heart,
O2,System_Quests,Q28_TASK_01.DESC,(unattributed),Return to the collected shards in the Wasteland Sanctuary,
O2,System_Quests,Q28_TASK_01.DESC_DONE,(unattributed),You've reached the collection of shards in the Sanctuary,
O2,System_Quests,Q28_TASK_02A.DESC,(unattributed),Go to the Sanctuary Depths,
O2,System_Quests,Q28_TASK_02A.DESC_DONE,(unattributed),You've reached the Sanctuary Depths,
O2,System_Quests,Q28_TASK_02.DESC,(unattributed),Charge up the Tower Heart at the Shrines,
O2,System_Quests,Q28_TASK_02.DESC_DONE,(unattributed),You've charged up the Tower Heart from the Shrines,
O2,System_Quests,Q28_TASK_03A.DESC,(unattributed),Go back to Sanctuary Town,
O2,System_Quests,Q28_TASK_03A.DESC_DONE,(unattributed),You've returned to Sanctuary Town,
O2,System_Quests,Q28_TASK_03.DESC,(unattributed),Bring the Tower Heart back to Queen Fay,
O2,System_Quests,Q28_TASK_03.DESC_DONE,(unattributed),You've have brought the Tower Heart back to Queen Fay,
O2,System_Quests,Q29_HEADER.DESC,(unattributed),Into the Depths,
O2,System_Quests,Q29_HEADER.DESC_DONE,(unattributed),Into the Depths,
O2,System_Quests,Q29_TASK_01.DESC,(unattributed),Retrieve the Tower Heart from the Gnomes,
O2,System_Quests,Q29_TASK_01.DESC_DONE,(unattributed),You've stolen back the Tower Heart from the Gnomes,
O2,System_Quests,Q29_TASK_02.DESC,(unattributed),Get past the fiery Salamanders and find the Tower Heart,
O2,System_Quests,Q29_TASK_02.DESC_DONE,(unattributed),You've escaped the Salamanders and retrieved the Tower Heart,
O2,System_Quests,Q29_TASK_03.DESC,(unattributed),Chase down and kill the Salamander King,
O2,System_Quests,Q29_TASK_03.DESC_DONE,(unattributed),The King is Dead!,
O2,System_Quests,Q28_TASK_04.DESC,(unattributed),Drain Queen Fay to recharge the Tower Heart,
O2,System_Quests,Q28_TASK_04.DESC_DONE,(unattributed),You've drained Queen Fay to charge up the Tower Heart,
O2,System_Quests,Q28_TASK_05.DESC,(unattributed),Overcharge Dark Fay or take her as your Mistress,
O2,System_Quests,Q28_TASK_05.DESC_DONE_DOM,(unattributed),You've taken Dark Fay as your Mistress,
O2,System_Quests,Q28_TASK_05.DESC_DONE_DES,(unattributed),You've overcharged Dark Fay and killed her,
O2,System_Quests,Q30_Audience.DESC,(unattributed),An Everlightian requests an audience,
O2,System_Quests,Q30_HEADER.DESC,(unattributed),Rebels in Everlight Town,
O2,System_Quests,Q30_HEADER.DESC_DONE,(unattributed),Rebels in Everlight Town,
O2,System_Quests,Q30_TASK_01.DESC,(unattributed),Find a way into the Elf village,
O2,System_Quests,Q30_TASK_01.DESC_DONE,(unattributed),You've got into the Elf village,
O2,System_Quests,Q30_TASK_02.DESC,(unattributed),Find and stop the rebels in Everlight Town,
O2,System_Quests,Q30_TASK_02.DESC_DONE,(unattributed),You have crushed the rebellion in Everlight Town,
O2,System_Quests,Q30_TASK_03.DESC,(unattributed),Decide the fate of the last rebel,
O2,System_Quests,Q30_TASK_03.DESC_DONE_DOM,(unattributed),You have again taught the elves that you are their master,
O2,System_Quests,Q30_TASK_03.DESC_DONE_DES,(unattributed),You have punished the elves with death and destruction,
O2,System_Quests,Q31_Audience.DESC,(unattributed),Assault Plan,
O2,System_Quests,Q31_HEADER.DESC,(unattributed),Assault Empire City,
O2,System_Quests,Q31_HEADER.DESC_DONE,(unattributed),Assault Empire City,
O2,System_Quests,Q31_TASK_01.DESC,(unattributed),Emerge in the Empire Heartlands,
O2,System_Quests,Q31_TASK_01.DESC_DONE,(unattributed),You've entered the Empire Heartlands,
O2,System_Quests,Q31_TASK_02.DESC,(unattributed),Breach the City wall with the Tower Heart,
O2,System_Quests,Q31_TASK_02.DESC_DONE,(unattributed),You've used the Tower Heart to breach the city wall,
O2,System_Quests,Q31_TASK_03.DESC,(unattributed),Deal with the last of the defenders,
O2,System_Quests,Q31_TASK_03.DESC_DONE,(unattributed),You've dealt with the last of Empire City's defenders,
O2,System_Quests,Q31_TASK_04.DESC,(unattributed),Get into the City,
O2,System_Quests,Q31_TASK_04.DESC_DONE,(unattributed),You've entered Empire City,
O2,System_Quests,Q32_HEADER.DESC,(unattributed),Tactical Plan,
O2,System_Quests,Q32_HEADER.DESC_DONE,(unattributed),Tactical Plan,
O2,System_Quests,Q32_TASK_01.DESC,(unattributed),Take the first hill,
O2,System_Quests,Q32_TASK_01.DESC_DONE,(unattributed),You've taken the first hill,
O2,System_Quests,Q32_TASK_02.DESC,(unattributed),Allow a Netherworld Catapult to be deployed on the first hill,
O2,System_Quests,Q32_TASK_02.DESC_DONE,(unattributed),Grubby has deployed a Netherworld Catapult on the first hill,
O2,System_Quests,Q32_TASK_03.DESC,(unattributed),Shoot boulders to repel the attacking waves,
O2,System_Quests,Q32_TASK_03.DESC_DONE,(unattributed),You've used the Catapult to repel the waves of attackers,
O2,System_Quests,Q32_TASK_04.DESC,(unattributed),Get a Catapult onto the second hill,
O2,System_Quests,Q32_TASK_04.DESC_DONE,(unattributed),Grubby has deployed a Catapult on the second hill,
O2,System_Quests,Q32_TASK_05.DESC,(unattributed),Flatten the opposition,
O2,System_Quests,Q32_TASK_05.DESC_DONE,(unattributed),The enemy has been squashed,
O2,System_Quests,Q32_TASK_06.DESC,(unattributed),Get a Catapult onto the third hill,
O2,System_Quests,Q32_TASK_06.DESC_DONE,(unattributed),Grubby has deployed a Catapult on the third hill,
O2,System_Quests,Q33_HEADER.DESC,(unattributed),Empire City,
O2,System_Quests,Q33_HEADER.DESC_DONE,(unattributed),Empire City,
O2,System_Quests,Q33_TASK_01.DESC,(unattributed),Get into the Emperor's Palace,
O2,System_Quests,Q33_TASK_01.DESC_DONE,(unattributed),You've made it to the Emperor's Palace,
O2,System_Quests,Q33_TASK_02.DESC,(unattributed),Destroy the four Temples to remove the shield around the Palace,
O2,System_Quests,Q33_TASK_02.DESC_DONE,(unattributed),You've destroyed the four Temples and remove the shield around the Palace,
O2,System_Quests,Q34_HEADER.DESC,(unattributed),Emperor's Palace,
O2,System_Quests,Q34_HEADER.DESC_DONE,(unattributed),Emperor's Palace,
O2,System_Quests,Q34_TASK_01.DESC,(unattributed),Find the Magic Containment Room,
O2,System_Quests,Q34_TASK_01.DESC_DONE,(unattributed),You've made it to the Magic Containment Room,
O2,System_Quests,Q34_TASK_02.DESC,(unattributed),Locate the Emperor and take him down,
O2,System_Quests,Q34_TASK_02.DESC_DONE,(unattributed),You've killed Emperor Solarius,
O2,System_Quests,Q35_HEADER.DESC,(unattributed),Ooze on the Loose,
O2,System_Quests,Q35_HEADER.DESC_DONE,(unattributed),Ooze on the Loose,
O2,System_Quests,Q35_TASK_01.DESC,(unattributed),Destroy the Devourer,
O2,System_Quests,Q35_TASK_01.DESC_DONE,(unattributed),You've turned the Devourer into mush,
O2,System_Quests,Q_N1_HEADER.DESC,(unattributed),Netherworld Tour,
O2,System_Quests,Q_N1_HEADER.DESC_DONE,(unattributed),Netherworld Tour,
O2,System_Quests,Q_N1_TASK_01.DESC,(unattributed),All about your Throne,
O2,System_Quests,Q_N1_TASK_01.DESC_DONE,(unattributed),You've used your Throne,
O2,System_Quests,Q_N1_TASK_02.DESC,(unattributed),Getting around the Netherworld,
O2,System_Quests,Q_N1_TASK_02.DESC_DONE,(unattributed),You've explored the Netherworld,
O2,System_Quests,Q_N1_TASK_03.Audition,(unattributed),Learn more about the Minion Burrows,
O2,System_Quests,Q_N1_TASK_03.DESC,(unattributed),Visit the Minion Burrows,
O2,System_Quests,Q_N1_TASK_03.DESC_DONE,(unattributed),You've visited the Minion Burrows,
O2,System_Quests,Q_N1_TASK_04.Audition,(unattributed),Learn more about the Private Quarters,
O2,System_Quests,Q_N1_TASK_04.DESC,(unattributed),Visit the Private Quarters,
O2,System_Quests,Q_N1_TASK_04.DESC_DONE,(unattributed),You've been to the Private Quarters,
O2,System_Quests,Q_N1_TASK_05.Audition,(unattributed),Learn more about the Foundations,
O2,System_Quests,Q_N1_TASK_05.DESC,(unattributed),Visit the Foundations,
O2,System_Quests,Q_N1_TASK_05.DESC_DONE,(unattributed),You've explored the Foundations,
O2,System_Quests,Q_N1_TASK_06.Audition,(unattributed),Learn more about the Battle Rock,
O2,System_Quests,Q_N1_TASK_06.DESC,(unattributed),Visit the Battle Rock,
O2,System_Quests,Q_N1_TASK_06.DESC_DONE,(unattributed),You've been to the Battle Rock,
O2,System_Quests,Q_N1_TASK_07.DESC,(unattributed),Visit the Forge in the Foundations,
O2,System_Quests,Q_N1_TASK_07.DESC_DONE,(unattributed),You've been to see your Forge,
O2,System_Quests,Q_N1_TASK_08.DESC,(unattributed),Visit Kelda in the Private Quarters,
O2,System_Quests,Q_N1_TASK_08.DESC_DONE,(unattributed),You've visited Kelda in the Private Quarters,
O2,System_Quests,Q_N2_HEADER.DESC,(unattributed),Things to do in the Netherworld,
O2,System_Quests,Q_N2_HEADER.DESC_DONE,(unattributed),Things to do in the Netherworld,
O2,System_Quests,Q_N2_TASK_01.Audition,(unattributed),Giblet requests an audience,
O2,System_Quests,Q_N2_TASK_01.DESC,(unattributed),Visit the Foundations to forge weapons and armor,
O2,System_Quests,Q_N2_TASK_01.DESC_DONE,(unattributed),You've forged all weapons and armor,
O2,System_Quests,Q_N2_TASK_02.Audition,(unattributed),Giblet requests an audience,
O2,System_Quests,Q_N2_TASK_02.DESC,(unattributed),Visit the Foundations to buy Netherworld upgrades,
O2,System_Quests,Q_N2_TASK_02.DESC_DONE,(unattributed),You've built all Netherworld upgrades,
O2,System_Quests,Q_N2_TASK_03.Audition,(unattributed),Dungeon Minion Gash requests an audience,
O2,System_Quests,Q_N2_TASK_03.DESC,(unattributed),Fight challengers on the Battle Rock,
O2,System_Quests,Q_N2_TASK_03.DESC_DONE,(unattributed),You've completed all challenges on the Battle Rock,
O2,System_Quests,Q_N2_TASK_04.Audition,(unattributed),Gnarl requests an audience,
O2,System_Quests,Q_N2_TASK_04.DESC,(unattributed),Upgrade your Spells in the Magic Room,
O2,System_Quests,Q_N2_TASK_04.DESC_DONE,(unattributed),You've fully upgraded your Spells,
O2,System_Quests,Q_N2_TASK_05.Audition,(unattributed),Minion Mortis requests an audience,
O2,System_Quests,Q_N2_TASK_05.DESC,(unattributed),Visit the Burrows to resurrect Minions,
O2,System_Quests,Q_N2_TASK_06.Audition,(unattributed),Kelda requests an audience,
O2,System_Quests,Q_N2_TASK_06.DESC,(unattributed),Buy some gifts for Kelda,
O2,System_Quests,Q_N2_TASK_06.DESC_DONE,(unattributed),Kelda is content,
O2,System_Quests,Q_N2_TASK_07.Audition,(unattributed),Juno requests an audience,
O2,System_Quests,Q_N2_TASK_07.DESC,(unattributed),Buy some gifts for Juno,
O2,System_Quests,Q_N2_TASK_07.DESC_DONE,(unattributed),Juno is content,
O2,System_Quests,Q_N2_TASK_08.Audition,(unattributed),Dark Fay requests an audience,
O2,System_Quests,Q_N2_TASK_08.DESC,(unattributed),Buy some gifts for Dark Fay,
O2,System_Quests,Q_N2_TASK_08.DESC_DONE,(unattributed),Dark Fay is content,
O2,System_Quests,Q_N2_TASK_09.Audition,(unattributed),Ghost Fay requests an audience,
O2,System_Quests,Q_N2_TASK_09.DESC,(unattributed),Buy some gifts for Ghost Fay,
O2,System_Quests,Q_N2_TASK_09.DESC_DONE,(unattributed),Ghost Fay is content,
O2,System_Quests,Q_N2_TASK_10.DESC,(unattributed),Ease the rivalry between your Mistresses,
O2,System_Quests,Q_N2_TASK_10.DESC_DONE,(unattributed),Your Mistresses get along (for now),
O2,System_Quests,Q_N2_TASK_11.Audition,(unattributed),Gnarl requests an audience,
O2,System_Quests,Q_N2_TASK_11.DESC,(unattributed),Nordberg Tyranny reminder audience event,
O2,System_Quests,Q_N2_TASK_11.DESC_DONE,(unattributed),Your Tyranny over Nordberg is complete,
O2,System_Quests,Q_N2_TASK_12.Audition,(unattributed),Gnarl requests an audience,
O2,System_Quests,Q_N2_TASK_12.DESC,(unattributed),Everlight Tyranny reminder audience event,
O2,System_Quests,Q_N2_TASK_12.DESC_DONE,(unattributed),Your Tyranny over Everlight is complete,
O2,System_Quests,D.C1,(unattributed),These are Dark Crystals; Pure evil energy that’s become crystallized,
O2,System_Quests,D.C2,(unattributed),"Very powerful and very rare, Sire You may find them useful",
O2,System_Quests,Prologue.1,(unattributed),Thirteen years later…,
O2,Tower_Objects,HEALTH.10,(unattributed),"You’ve got a Health Upgrade, Sire. They mean a lot less messy deaths!",
O2,Tower_Objects,HEALTH.20,(unattributed),"Your health has been increased, Master. It’s less likely I’ll have to come and scrape you up now!",
O2,Tower_Objects,HEALTH.30,(unattributed),"Your maximum health has increased. That’s good, Sire. Dead Masters bring me out in a rash.",
O2,Tower_Objects,HEALTH.40,(unattributed),"There’s more lovely health for you, Lord. You can never be too healthy!",
O2,Tower_Objects,HEALTH.50,(unattributed),Your health has been increased Master. Wish mine had!,
O2,Tower_Objects,MANA.10,(unattributed),"Your mana has been increased, Sire. Now use it wisely.",
O2,Tower_Objects,MANA.20,(unattributed),"Oh, you’ve got a mana upgrade, now don’t go spending it all on the same spell!",
O2,Tower_Objects,MANA.30,(unattributed),"Ah, you’ve increased your mana pool. That means more magical mayhem!",
O2,Tower_Objects,MANA.40,(unattributed),"Your mana reserves have been upgraded, Sire. Now don’t go thinking you’re invulnerable.",
O2,Tower_Objects,MANA.50,(unattributed),"More Mana, Lord! Always good to have a bit more of that up your gauntlet!",
O2,Tower_Objects,HORD.10,(unattributed),"You can control a large Minion horde, Sire. Now don’t let the power go to your head.",
O2,Tower_Objects,HORD.20,(unattributed),"Ah, a command upgrade. You can summon more Minions to the battlefield now.",
O2,Tower_Objects,HORD.30,(unattributed),Now you've got a new command upgrade you can summon more Minions to die valiantly in your name.,
O2,Tower_Objects,HORD.40,(unattributed),That command upgrade will let you have the power of life and death over more Minion souls.,
O2,Tower_Objects,HORD.50,(unattributed),"You’ve got a new command upgrade, Sire. That means more Minion carnage.",
O2,Tower_Objects,HORD.60,(unattributed),"Your horde size has increased, Lord. Who’s a big, powerful Overlord then? You are! Yes you are!",
O2,Tower_Objects,CATA.10,(unattributed),"That’s a Spell Catalyst, Sire. You can use it to improve your spells.",
O2,Tower_Objects,CATA.20,(unattributed),"Ah, you’ve got a spell catalyst. That’ll allow you to do all kinds of interesting things with your spells.",
O2,Tower_Objects,CATA.30,(unattributed),"Another spell catalyst, Sire! Don’t forget to visit your magic room and assign it to a spell.",
O2,Tower_Objects,CATA.40,(unattributed),"Ah, a spell catalyst. Lots of magical mayhem right there.",
O2,Tower_Objects,CATA.50,(unattributed),You’ve got a spell catalyst. It is amazing the things you can find just lying about.,
O2,Tower_Objects,HALO.10,(unattributed),"Ah, you’ve found the Halo spell, Sire. You can use that to buff your Minions or turn yourself into a ticking bomb of magical energy!",
O2,Tower_Objects,BOOST.10,(unattributed),"Now, the Minion Spell will give you a little more creative control over your Minions, Lord. You can make super tough Minions or use them to boost your own health.",
O2,Tower_Objects,DRUM.10,(unattributed),"I believe it’s a drum, Sire. Well I’m sure Quaver can find some use for it.",
O2,Tower_Objects,HARP.10,(unattributed),"You’ve found a harp, Sire. I believe Quaver has just fainted with excitement.",
O2,Tower_Objects,FORGE.10,(unattributed),With this forge stone you’ll be able to unlock new forging recipes. Giblet will be pleased!,
O2,Tower_Objects,FORGE.20,(unattributed),"It’s a forge stone, Sire. Giblet is very keen to see what that unlocks.",
O2,Tower_Objects,FORGE.30,(unattributed),Another forge stone! Ahh the Minions will be lining up to be sacrificed to the great forge.,
